,SEASON,SEASON_AND1,GAME_TYPE_CODE,TEAM_ABBR,WIN_pct,WIN_pct_at_HOME,WINS_at_AWAY,GAMES_at_AWAY,WIN_pct_at_AWAY,d_PTS_per_GAME,FGM_per_GAME,FGA_per_GAME,PTS_per_GAME,PTS_opp_per_GAME,POS,POS_opp,OFF_EFF,OFF_EFF_opp,DEF_EFF,DEF_EFF_opp,SEASON_AND1_TEAM
36,2003,2004,2,DEN,0.524390243902439,0.7073170731707317,14.0,41.0,0.34146341463414637,1.0731707317073171,36.41463414634146,82.2439024390244,97.21951219512195,96.14634146341463,7498.137599999999,7524.287999999999,106.31973464984159,104.7806782515502,105.14610988200592,105.9502241275188,2004_DEN
37,2003,2004,2,DET,0.6585365853658537,0.7560975609756098,23.0,41.0,0.5609756097560976,5.841463414634147,33.5,77.0,90.09756097560975,84.2560975609756,7095.897599999999,7060.992,104.11649683332523,97.84744126604306,97.36611757193342,104.63119063157131,2004_DET
38,2003,2004,2,GSW,0.45121951219512196,0.6585365853658537,10.0,41.0,0.24390243902439024,-0.7317073170731707,35.0609756097561,79.40243902439025,93.28048780487805,94.01219512195122,7253.1071999999995,7272.0,105.45825105135631,106.00935093509352,106.28548272387317,105.18426842684268,2004_GSW
39,2003,2004,2,HOU,0.5487804878048781,0.6585365853658537,18.0,41.0,0.43902439024390244,1.7317073170731707,33.390243902439025,75.54878048780488,89.78048780487805,88.04878048780488,7126.6176,7139.097599999999,103.30286277742755,101.13323005977675,101.31033268853938,103.12227696676959,2004_HOU
40,2003,2004,2,IND,0.7439024390243902,0.8292682926829268,27.0,41.0,0.6585365853658537,5.7560975609756095,33.5609756097561,77.01219512195122,91.3780487804878,85.6219512195122,7047.6288,7053.12,106.31944747146727,99.54459870241821,99.62215944176856,106.23667256476566,2004_IND
41,2003,2004,2,LAC,0.34146341463414637,0.43902439024390244,10.0,41.0,0.24390243902439024,-4.585365853658536,34.353658536585364,80.23170731707317,94.76829268292683,99.35365853658537,7414.924799999999,7336.1664,104.80214175604318,111.05255191594345,109.87299561015105,105.9272592290164,2004_LAC
42,2003,2004,2,LAL,0.6829268292682927,0.8292682926829268,22.0,41.0,0.5365853658536586,3.902439024390244,36.926829268292686,81.41463414634147,98.1951219512195,94.29268292682927,7493.644800000001,7455.513599999999,107.451049721492,103.70848227008803,103.18076458601293,108.00060776497008,2004_LAL
43,2003,2004,2,MEM,0.6097560975609756,0.7560975609756098,19.0,41.0,0.4634146341463415,2.4390243902439024,36.13414634146341,81.1829268292683,96.70731707317073,94.26829268292683,7423.6032,7407.36,106.82144218053034,104.35566787627441,104.12733266778051,107.05568515638501,2004_MEM
44,2003,2004,2,MIA,0.5121951219512195,0.7073170731707317,13.0,41.0,0.3170731707317073,0.524390243902439,33.28048780487805,78.2560975609756,90.26829268292683,89.7439024390244,7099.776,7102.08,104.256810355707,103.61753176534198,103.6511574449673,104.22298819500766,2004_MIA
45,2003,2004,2,MIL,0.5,0.6585365853658537,14.0,41.0,0.34146341463414637,1.0609756097560976,36.21951219512195,81.09756097560975,98.03658536585365,96.97560975609755,7411.6608,7381.094399999999,108.46421897774923,107.73470123888404,107.2903929980174,108.91338823684467,2004_MIL
46,2003,2004,2,MIN,0.7073170731707317,0.7560975609756098,27.0,41.0,0.6585365853658537,5.487804878048781,36.951219512195124,80.04878048780488,94.54878048780488,89.0609756097561,7162.4832,7204.1088,108.2445819907822,101.37270553159885,101.96184474122047,107.6191408991491,2004_MIN
47,2003,2004,2,NOP,0.5,0.6097560975609756,16.0,41.0,0.3902439024390244,-0.0975609756097561,33.80487804878049,80.54878048780488,91.8170731707317,91.91463414634147,7220.428800000001,7201.804799999999,104.27358552444974,104.65432220545607,104.38438226826638,104.54323893921702,2004_NOP
48,2003,2004,2,NYK,0.47560975609756095,0.5609756097560976,16.0,41.0,0.3902439024390244,-1.475609756097561,35.13414634146341,79.42682926829268,91.97560975609755,93.45121951219512,7274.9568,7273.1903999999995,103.67071870447396,105.35954070444795,105.33395882158365,103.69589664530163,2004_NYK
49,2003,2004,2,OKC,0.45121951219512196,0.5121951219512195,16.0,41.0,0.3902439024390244,-0.6341463414634146,35.73170731707317,80.14634146341463,97.1219512195122,97.7560975609756,7272.4224,7299.5328,109.50959064203971,109.81524735391284,110.22462061609622,109.10287299483056,2004_OKC
50,2003,2004,2,ORL,0.25609756097560976,0.2682926829268293,10.0,41.0,0.24390243902439024,-7.024390243902439,35.41463414634146,82.53658536585365,94.03658536585365,101.0609756097561,7399.679999999999,7347.0336,104.20720896038749,112.79382198551535,111.9913293547829,104.95392317247602,2004_ORL
51,2003,2004,2,PHI,0.4024390243902439,0.5121951219512195,12.0,41.0,0.2926829268292683,-2.4878048780487805,32.63414634146341,76.20731707317073,87.98780487804878,90.47560975609755,7100.5824,7130.9568,101.61138331413491,104.03933452520707,104.48438708351584,101.17856835144478,2004_PHI
52,2003,2004,2,PHX,0.35365853658536583,0.43902439024390244,11.0,41.0,0.2682926829268293,-3.7439024390243905,36.073170731707314,81.35365853658537,94.1829268292683,97.92682926829268,7459.776,7460.428800000001,103.52857780179995,107.63456384705393,107.64398287562523,103.51951887805697,2004_PHX
53,2003,2004,2,POR,0.5,0.6097560975609756,16.0,41.0,0.3902439024390244,-1.2682926829268293,35.34146341463415,78.86585365853658,90.73170731707317,92.0,7028.467199999999,7035.763199999999,105.85522829216592,107.22362003314723,107.3349250317338,105.74545772091932,2004_POR
54,2003,2004,2,SAC,0.6707317073170732,0.8292682926829268,21.0,41.0,0.5121951219512195,5.012195121951219,37.84146341463415,81.84146341463415,102.84146341463415,97.82926829268293,7516.185600000001,7486.272000000001,112.19786802497265,107.15613859608627,106.7296688362778,112.64618758174963,2004_SAC
55,2003,2004,2,SAS,0.6951219512195121,0.8048780487804879,24.0,41.0,0.5853658536585366,7.219512195121951,34.65853658536585,78.46341463414635,91.47560975609755,84.2560975609756,7171.5456,7180.300799999999,104.59391069060482,96.2215956189468,96.33906531947589,104.46637555908522,2004_SAS
56,2003,2004,2,TOR,0.4024390243902439,0.43902439024390244,15.0,41.0,0.36585365853658536,-3.0121951219512195,32.36585365853659,77.41463414634147,85.4390243902439,88.45121951219512,7041.599999999999,7077.312000000001,99.49443308339015,102.4824114013908,103.00215860031811,98.99238580975374,2004_TOR
57,2003,2004,2,UTA,0.5121951219512195,0.6829268292682927,14.0,41.0,0.34146341463414637,-1.2195121951219512,32.792682926829265,75.20731707317073,88.67073170731707,89.89024390243902,6993.9456,7001.8944,103.96134622494063,105.27151052149544,105.39115431495492,103.8433256005689,2004_UTA
58,2003,2004,2,WAS,0.3048780487804878,0.4146341463414634,8.0,41.0,0.1951219512195122,-5.634146341463414,33.646341463414636,79.92682926829268,91.8048780487805,97.4390243902439,7471.5264,7474.137599999999,100.75585090618165,106.90196551907208,106.93932634702328,100.72065036640483,2004_WAS
59,2004,2005,2,ATL,0.15853658536585366,0.21951219512195122,4.0,41.0,0.0975609756097561,-9.707317073170731,35.8780487804878,81.35365853658537,92.7439024390244,102.45121951219512,7395.225600000001,7393.536,102.83661934532462,113.62628111907482,113.60032072584775,102.86011997507012,2005_ATL
60,2004,2005,2,BKN,0.5121951219512195,0.5853658536585366,18.0,41.0,0.43902439024390244,-1.5,33.52439024390244,78.1951219512195,91.41463414634147,92.91463414634147,7243.6992,7237.44,103.48303805878632,105.27202988902154,105.18106549758444,103.57253393465093,2005_BKN
61,2004,2005,2,BOS,0.5487804878048781,0.6585365853658537,18.0,41.0,0.43902439024390244,0.8658536585365854,37.09756097560975,79.26829268292683,101.26829268292683,100.40243902439025,7552.473599999999,7576.127999999999,109.95073190325353,108.67028645767338,109.01064255292465,109.60744063458274,2005_BOS
62,2004,2005,2,CHA,0.21951219512195122,0.34146341463414637,4.0,41.0,0.0975609756097561,-5.987804878048781,36.0,83.3780487804878,94.2560975609756,100.2439024390244,7495.5264,7468.684799999999,103.11483927266269,110.05953819339118,109.66541322568087,103.4854222258784,2005_CHA
63,2004,2005,2,CHI,0.573170731707317,0.6585365853658537,20.0,41.0,0.4878048780487805,1.0609756097560976,34.69512195121951,80.23170731707317,94.45121951219512,93.39024390243902,7486.0032,7491.072,103.45974738562762,102.22835930558402,102.29757849956569,103.38974181532363,2005_CHI
64,2004,2005,2,CLE,0.5121951219512195,0.7073170731707317,13.0,41.0,0.3170731707317073,0.7926829268292683,36.46341463414634,81.54878048780488,96.51219512195122,95.71951219512195,7293.6576,7297.343999999999,108.50523062667487,107.55968198840566,107.61404538650127,108.45041702844213,2005_CLE
65,2004,2005,2,DAL,0.7073170731707317,0.7073170731707317,29.0,41.0,0.7073170731707317,5.7439024390243905,37.292682926829265,81.59756097560975,102.5,96.7560975609756,7460.3135999999995,7470.8352,112.66282425446565,106.19963883020735,106.34941673229395,112.50415482327864,2005_DAL
66,2004,2005,2,DEN,0.5975609756097561,0.7560975609756098,18.0,41.0,0.43902439024390244,2.024390243902439,37.01219512195122,80.6219512195122,99.52439024390245,97.5,7530.931199999999,7542.681599999999,108.36641290787522,105.99678501608767,106.1621702240488,108.1975938106681,2005_DEN
67,2004,2005,2,DET,0.6585365853658537,0.7804878048780488,22.0,41.0,0.5365853658536586,3.8658536585365852,34.76829268292683,78.29268292682927,93.32926829268293,89.46341463414635,7088.639999999999,7134.336,107.9614707475623,102.82666810197894,103.48952690501987,107.26996878195811,2005_DET
68,2004,2005,2,GSW,0.4146341463414634,0.4878048780487805,14.0,41.0,0.34146341463414637,-2.158536585365854,36.9390243902439,85.84146341463415,98.70731707317073,100.86585365853658,7590.912,7578.624,106.62750404694454,109.13590646534253,108.95923968029138,106.80039014997973,2005_GSW
69,2004,2005,2,HOU,0.6219512195121951,0.6341463414634146,25.0,41.0,0.6097560975609756,4.036585365853658,34.707317073170735,78.2560975609756,95.07317073170732,91.03658536585365,7189.2864,7183.8336,108.4391352109717,103.91387684703611,103.83506212800202,108.52144459470776,2005_HOU
70,2004,2005,2,IND,0.5365853658536586,0.6097560975609756,19.0,41.0,0.4634146341463415,0.7560975609756098,32.5,75.17073170731707,93.0,92.2439024390244,7072.934399999999,7077.350399999999,107.81946457753095,106.87615523459175,106.9428835647055,107.7521892938917,2005_IND
71,2004,2005,2,LAC,0.45121951219512196,0.6585365853658537,10.0,41.0,0.24390243902439024,-0.7682926829268293,35.65853658536585,77.64634146341463,95.71951219512195,96.48780487804878,7294.7328,7275.8784000000005,107.59818371962851,108.74288388327105,108.46182056181688,107.87700904951902,2005_LAC
72,2004,2005,2,LAL,0.4146341463414634,0.5365853658536586,12.0,41.0,0.2926829268292683,-2.9634146341463414,35.26829268292683,80.76829268292683,98.71951219512195,101.6829268292683,7356.864,7366.694399999999,110.03329679602614,113.18509425340082,113.3363346121391,109.88646413783638,2005_LAL
73,2004,2005,2,MEM,0.5487804878048781,0.6341463414634146,19.0,41.0,0.4634146341463415,2.292682926829268,34.073170731707314,76.2560975609756,93.42682926829268,91.13414634146342,7096.281599999999,7108.8,107.95794800476916,105.1232275489534,105.30867320710611,107.76783704704029,2005_MEM
74,2004,2005,2,MIA,0.7195121951219512,0.8536585365853658,24.0,41.0,0.5853658536585366,6.524390243902439,37.707317073170735,77.53658536585365,101.54878048780488,95.02439024390245,7343.0784,7400.1024,113.39930675396302,105.29584023053519,106.11353407312116,112.52546991782168,2005_MIA
75,2004,2005,2,MIL,0.36585365853658536,0.5609756097560976,7.0,41.0,0.17073170731707318,-2.9878048780487805,36.1219512195122,80.09756097560975,97.23170731707317,100.21951219512195,7347.6096,7358.0160000000005,108.51148106725759,111.68771581904686,111.84589883490817,108.35801389939897,2005_MIL
76,2004,2005,2,MIN,0.5365853658536586,0.5853658536585366,20.0,41.0,0.4878048780487805,1.451219512195122,37.13414634146341,80.84146341463415,96.7560975609756,95.3048780487805,7217.087999999999,7182.912,109.93353552014334,108.79988506054367,108.28467104738091,110.45659476268119,2005_MIN
77,2004,2005,2,NOP,0.21951219512195122,0.2682926829268293,7.0,41.0,0.17073170731707318,-7.073170731707317,33.09756097560975,79.86585365853658,88.4390243902439,95.51219512195122,7179.187199999999,7088.447999999999,101.01422066275137,110.48963045225133,109.09312965122294,102.30730337585887,2005_NOP
78,2004,2005,2,NYK,0.4024390243902439,0.5365853658536586,11.0,41.0,0.2682926829268293,-2.4390243902439024,36.31707317073171,80.4390243902439,97.28048780487805,99.71951219512195,7370.303999999999,7332.633599999999,108.23162789486025,111.51518603084165,110.94522017002284,108.78765304733078,2005_NYK
79,2004,2005,2,OKC,0.6341463414634146,0.6341463414634146,26.0,41.0,0.6341463414634146,2.292682926829268,35.13414634146341,79.20731707317073,98.9390243902439,96.64634146341463,7132.5696,7141.977599999999,113.74582310420077,110.96366362168372,111.11002688287823,113.5959877555483,2005_OKC
80,2004,2005,2,ORL,0.43902439024390244,0.5853658536585366,12.0,41.0,0.2926829268292683,-2.2439024390243905,36.926829268292686,81.35365853658537,99.51219512195122,101.7560975609756,7622.1696,7635.4944,107.05613267907341,109.27910575116131,109.47014351399372,106.86930763776084,2005_ORL
81,2004,2005,2,PHI,0.524390243902439,0.6097560975609756,18.0,41.0,0.43902439024390244,-0.7439024390243902,35.853658536585364,82.0609756097561,99.1219512195122,99.86585365853658,7703.731199999999,7696.857599999999,105.50731572773464,106.39406918480603,106.29913982460863,105.60153795751658,2005_PHI
82,2004,2005,2,PHX,0.7560975609756098,0.7560975609756098,31.0,41.0,0.7560975609756098,7.121951219512195,40.86585365853659,85.58536585365853,110.41463414634147,103.29268292682927,7744.512000000001,7790.4,116.9085928203094,108.7235571986034,109.36776907311912,116.2199630314233,2005_PHX
83,2004,2005,2,POR,0.32926829268292684,0.43902439024390244,9.0,41.0,0.21951219512195122,-4.0,35.31707317073171,78.3170731707317,92.9390243902439,96.9390243902439,7246.4256000000005,7238.8224,105.16909191753794,109.81067859877318,109.69546144239719,105.27955486240414,2005_POR
84,2004,2005,2,SAC,0.6097560975609756,0.7317073170731707,20.0,41.0,0.4878048780487805,2.158536585365854,39.0609756097561,85.09756097560975,103.71951219512195,101.5609756097561,7559.7696,7568.4864,112.50342867592155,110.03521126760563,110.16208747949143,112.3738558874863,2005_SAC
85,2004,2005,2,SAS,0.7195121951219512,0.926829268292683,21.0,41.0,0.5121951219512195,7.804878048780488,35.646341463414636,78.63414634146342,96.1951219512195,88.39024390243902,7163.327999999999,7191.8207999999995,110.11641516345479,100.7811540576762,101.1820204240264,109.68015220846439,2005_SAS
86,2004,2005,2,TOR,0.4024390243902439,0.5365853658536586,11.0,41.0,0.2682926829268293,-1.6219512195121952,35.951219512195124,81.07317073170732,99.73170731707317,101.35365853658537,7455.36,7482.816,109.69289209374196,111.06781190396771,111.47684350588034,109.2904061786365,2005_TOR
87,2004,2005,2,UTA,0.3170731707317073,0.43902439024390244,8.0,41.0,0.1951219512195122,-4.2682926829268295,34.48780487804878,76.8048780487805,92.98780487804878,97.2560975609756,7178.687999999999,7119.897599999999,106.21718063244985,112.01003789717426,111.0927233500049,107.09423686093464,2005_UTA
88,2004,2005,2,WAS,0.5487804878048781,0.7073170731707317,16.0,41.0,0.3902439024390244,-0.32926829268292684,36.170731707317074,82.84146341463415,100.5,100.82926829268293,7569.0624,7548.441599999999,108.87742185874964,109.53254245220631,109.23413711056207,109.17485272721726,2005_WAS
89,2005,2006,2,ATL,0.3170731707317073,0.43902439024390244,8.0,41.0,0.1951219512195122,-4.7560975609756095,35.926829268292686,79.21951219512195,97.21951219512195,101.97560975609755,7327.7568,7357.1328,108.79182016521072,113.65840779712444,114.1140491998861,108.3574296769524,2006_ATL
90,2005,2006,2,BKN,0.5975609756097561,0.7073170731707317,20.0,41.0,0.4878048780487805,1.3658536585365855,33.8780487804878,77.03658536585365,93.79268292682927,92.42682926829268,7221.388800000001,7232.716799999999,106.50305935611719,104.78773342819122,104.9521111506972,106.33625251302527,2006_BKN
91,2005,2006,2,BOS,0.4024390243902439,0.5121951219512195,12.0,41.0,0.2926829268292683,-1.5365853658536586,35.98780487804878,77.09756097560975,97.96341463414635,99.5,7468.5696,7462.1568,107.55740965445378,109.33836179909808,109.24447969260407,107.64984193309903,2006_BOS
92,2005,2006,2,CHA,0.3170731707317073,0.4146341463414634,9.0,41.0,0.21951219512195122,-4.0,36.109756097560975,83.45121951219512,96.86585365853658,100.86585365853658,7612.6464,7581.6192,104.33953690532638,109.0927911546916,108.64815683544688,104.76653852517414,2006_CHA
93,2005,2006,2,CHI,0.5,0.5121951219512195,20.0,41.0,0.4878048780487805,0.6341463414634146,36.63414634146341,82.15853658536585,97.8048780487805,97.17073170731707,7577.7408,7575.0528,105.83629358238275,105.18738562455961,105.15007322499075,105.87384948656727,2006_CHI
94,2005,2006,2,CLE,0.6097560975609756,0.7560975609756098,19.0,41.0,0.4634146341463415,2.231707317073171,35.46341463414634,78.1951219512195,97.58536585365853,95.35365853658537,7269.0432,7274.687999999999,110.08326377809942,107.48227277925872,107.5657385004948,109.99784458110096,2006_CLE
95,2005,2006,2,DAL,0.7317073170731707,0.8292682926829268,26.0,41.0,0.6341463414634146,6.073170731707317,35.951219512195124,77.7439024390244,99.14634146341463,93.07317073170732,7124.8128,7132.531199999999,114.10826120231539,107.00268650770151,107.11860387405548,113.98478004554681,2006_DAL
96,2005,2006,2,DEN,0.5365853658536586,0.6341463414634146,18.0,41.0,0.43902439024390244,0.23170731707317074,37.53658536585366,81.36585365853658,100.32926829268293,100.09756097560975,7647.6288,7662.336,107.57582794813472,107.12137917209581,107.32738492746927,107.36934532758677,2006_DEN
97,2005,2006,2,DET,0.7804878048780488,0.9024390243902439,27.0,41.0,0.6585365853658537,6.670731707317073,36.3780487804878,79.97560975609755,96.84146341463415,90.17073170731707,7030.08,7034.764799999999,112.95746278847467,105.10657015853609,105.17661249943102,112.88223879211998,2006_DET
98,2005,2006,2,GSW,0.4146341463414634,0.5121951219512195,13.0,41.0,0.3170731707317073,-1.353658536585366,35.84146341463415,82.7439024390244,98.48780487804878,99.84146341463415,7570.176,7544.9088,106.68179973622807,108.51025793711383,108.14808004463832,107.03906719190562,2006_GSW
99,2005,2006,2,HOU,0.4146341463414634,0.36585365853658536,19.0,41.0,0.4634146341463415,-1.5853658536585367,33.02439024390244,76.2439024390244,90.08536585365853,91.67073170731707,7099.392000000001,7113.023999999999,104.05116381797201,105.67938474550347,105.88230654117984,103.8517513788791,2006_HOU
100,2005,2006,2,IND,0.5,0.6585365853658537,14.0,41.0,0.34146341463414637,1.8902439024390243,33.97560975609756,76.51219512195122,93.89024390243902,92.0,7228.3392,7206.143999999999,106.51132697259142,104.68844363920566,104.36698930786204,106.8393859462148,2006_IND
101,2005,2006,2,LAC,0.573170731707317,0.6585365853658537,20.0,41.0,0.4878048780487805,1.5731707317073171,36.5,78.57317073170732,97.1951219512195,95.6219512195122,7379.980799999999,7423.679999999999,107.99486090803923,105.6214707530497,106.24688888079493,107.35915341178499,2006_LAC
102,2005,2006,2,LAL,0.5487804878048781,0.6585365853658537,18.0,41.0,0.43902439024390244,2.5,36.48780487804878,80.57317073170732,99.4390243902439,96.9390243902439,7382.0928,7382.515200000001,110.45648193422872,107.67333062856407,107.67949164768018,110.4501620260802,2006_LAL
103,2005,2006,2,MEM,0.5975609756097561,0.7317073170731707,19.0,41.0,0.4634146341463415,3.6951219512195124,33.48780487804878,74.6951219512195,92.17073170731707,88.47560975609755,6970.4448,6957.5808,108.4292353911188,104.27475021202773,104.08231050047195,108.62971221261274,2006_MEM
104,2005,2006,2,MIA,0.6341463414634146,0.7560975609756098,21.0,41.0,0.5121951219512195,3.8658536585365852,37.0609756097561,77.5,99.89024390243902,96.02439024390245,7346.303999999999,7370.9952,111.49824455944106,106.8241097213033,107.18314951300682,111.12475015585413,2006_MIA
